"year","ncessch","school_name","state_name","lea_name","zip_location","latitude","longitude","county_code","school_level","school_type"
"2015","530396001780","Mattson Middle School","Washington","Kent School District","98042","47.377805","-122.121658","53033","Middle","Regular school"
"2015","530396001840","Kentwood High School","Washington","Kent School District","98042","47.370347","-122.119847","53033","High","Regular school"
"2015","530396002111","Ridgewood Elementary School","Washington","Kent School District","98058","47.440405","-122.122138","53033","Primary","Regular school"
"2015","530396002112","Martin Sortun Elementary School","Washington","Kent School District","98030","47.378431","-122.171598","53033","Primary","Regular school"
"2015","530396002113","Jenkins Creek Elementary School","Washington","Kent School District","98042","47.360393","-122.094517","53033","Primary","Regular school"
"2015","530396002308","Carriage Crest Elementary School","Washington","Kent School District","98058","47.438148","-122.156551","53033","Primary","Regular school"
"2015","530396002309","Neely O Brien Elementary School","Washington","Kent School District","98032","47.391404","-122.256484","53033","Primary","Regular school"
"2015","530396002310","Horizon Elementary School","Washington","Kent School District","98042","47.353875","-122.151528","53033","Primary","Regular school"
"2015","530396002521","Northwood Middle School","Washington","Kent School District","98058","47.436446","-122.114221","53033","Middle","Regular school"
"2015","530396002522","Glenridge Elementary","Washington","Kent School District","98031","47.428405","-122.182628","53033","Primary","Regular school"
"2015","530396002569","Kent Mountain View Academy","Washington","Kent School District","98198","47.400114","-122.287853","53033","Other","Other/alternative school"
"2015","530396002570","Kentlake High School","Washington","Kent School District","98042","47.33128","-122.057261","53033","High","Regular school"
"2015","530396002728","Regional Justice Center","Washington","Kent School District","98030","47.37121","-122.179584","53033","High","Other/alternative school"
"2015","530396002729","Emerald Park Elementary School","Washington","Kent School District","98031","47.409816","-122.183405","53033","Primary","Regular school"
"2015","530396002799","Millennium Elementary School","Washington","Kent School District","98030","47.358552","-122.180596","53033","Primary","Regular school"
"2015","530396002986","Mill Creek Middle School","Washington","Kent School District","98032","47.3855","-122.230145","53033","Middle","Regular school"
"2015","530396003178","Kent Phoenix Academy","Washington","Kent School District","98030","47.366504","-122.193871","53033","High","Other/alternative school"
"2015","530396003244","Birth to Age 2","Washington","Kent School District","98030","47.36962","-122.180241","53033","Primary","Special education school"
"2015","530396003382","iGrad","Washington","Kent School District","98030","47.37094","-122.201731","53033","High","Other/alternative school"
"2015","530396003564","The Outreach Program","Washington","Kent School District","98030","","","","Not applicable","Special education school"
"2015","530399000637","Kettle Falls Elementary School","Washington","Kettle Falls School District","99141","48.606148","-118.053614","53065","Primary","Regular school"
"2015","530399001904","Kettle Falls Middle School","Washington","Kettle Falls School District","99141","48.602512","-118.055722","53065","Middle","Regular school"
"2015","530399001967","Kettle Falls High School","Washington","Kettle Falls School District","99141","48.600202","-118.058869","53065","High","Regular school"
"2015","530399003270","Columbia Virtual Academy - Kettle Falls","Washington","Kettle Falls School District","99141","48.602584","-118.055786","53065","Other","Other/alternative school"
"2015","530402000639","Kiona-Benton City High School","Washington","Kiona-Benton City School District","99320","46.277717","-119.494328","53005","High","Regular school"
"2015","530402000640","Kiona-Benton City Middle School","Washington","Kiona-Benton City School District","99320","46.276381","-119.497881","53005","Middle","Regular school"
"2015","530402000641","Kiona-Benton City Primary School","Washington","Kiona-Benton City School District","99320","46.276381","-119.497881","53005","Primary","Regular school"
"2015","530402003279","Kiona-Benton Intermediate School","Washington","Kiona-Benton City School District","99320","46.276381","-119.497881","53005","Primary","Regular school"
"2015","530405000642","Kittitas Elementary School","Washington","Kittitas School District","98934","46.988202","-120.419464","53037","Primary","Regular school"
"2015","530405000643","Kittitas High School","Washington","Kittitas School District","98934","46.986259","-120.42709","53037","Other","Regular school"
"2015","530405002916","Parke Creek Treatment Ctr","Washington","Kittitas School District","98926","47.015139","-120.321058","53037","High","Regular school"
"2015","530405003188","Kittitas B-5 Special Ed Program","Washington","Kittitas School District","98934","46.988202","-120.419464","53037","Primary","Special education school"
"2015","530408000644","Klickitat Elem & High","Washington","Klickitat School District","98628","45.816358","-121.15365","53039","Other","Regular school"
"2015","530411000645","La Conner Elementary","Washington","La Conner School District","98257","48.394736","-122.489432","53057","Primary","Regular school"
"2015","530411000646","La Conner High School","Washington","La Conner School District","98257","48.395583","-122.489791","53057","High","Regular school"
"2015","530411001905","La Conner Middle","Washington","La Conner School District","98257","48.395396","-122.491899","53057","Middle","Regular school"
"2015","530415000647","Lacrosse Elementary School","Washington","LaCrosse School District","99143","46.815003","-117.874435","53075","Primary","Regular school"
"2015","530415000648","Lacrosse High School","Washington","LaCrosse School District","99143","46.815003","-117.874435","53075","Other","Regular school"
"2015","530417000649","La Center Middle School","Washington","La Center School District","98629","45.861689","-122.663605","53011","Middle","Regular school"
"2015","530417000650","La Center Elementary","Washington","La Center School District","98629","45.861689","-122.663605","53011","Primary","Regular school"
"2015","530417001049","La Center High School","Washington","La Center School District","98629","45.865106","-122.657613","53011","High","Regular school"
"2015","530417003451","La Center Home School Academy","Washington","La Center School District","98629","45.86518","-122.657521","53011","Other","Other/alternative school"
"2015","530420000520","Glenwood Elementary","Washington","Lake Stevens School District","98258","47.975809","-122.091878","53061","Primary","Regular school"
